Code,Name,County,PreK Region,Total Served by All Programs (unduplicated) 3s & 4s,Total Full Day Seats (unduplicated) 3s & 4s,Total Half Day Seats (unduplicated)  3s & 4s,Total UPK              (Half and Full Day),Half-Day UPK 3-Yr.-Olds,Half-Day UPK 4-Yr.-Olds,Total Half-Day UPK,Full-Day UPK 3-Yr.-Olds,Full-Day UPK 4-Yr.-Olds,Total Full-Day UPK,Total Conversions (other grants),Full-Day UPK 4-Yr.-Olds,Total Full-Day UPK,New Full-Day Seats,Conversion Seats,Total Seats Served by SUFDPK,New Full-Day Seats,Total Seats Served by Federal SUFDPK,New Full-Day Seats,Conversion Seats,Total Seats Served by SUFDPK,Total TPK              (Half and Full Day),Half-Day TPK 3-Yr.-Olds,Half-Day TPK 4-Yr.-Olds,Total Half-Day TPK,Full-Day TPK 3-Yr.-Olds,Full-Day TPK 4-Yr.-Olds,Total Full-Day TPK,Students Served in Half Day Slots,Students Served in Full Day Slots,2021-22 PROXY FOR UNSERVED FOUR-YEAR-OLDS,Percentage Served         2021-22
480601,BREWSTER      ,PUTNAM,Hudson Valley,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,161,0%
490101,BERLIN        ,RENSSELAER,Capital District,55 ,55 ,0 ,38 ,0 ,0 ,0 ,0 ,38 ,38 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,0 ,0 ,0 ,0 ,17 ,17 ,0 ,55 ,34,100%
490202,BRUNSWICK CENT,RENSSELAER,Capital District,31 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,31 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,31 ,59,53%
490301,EAST GREENBUSH,RENSSELAER,Capital District,62 ,62 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,62 ,62 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,62 ,275,23%
490501,HOOSICK FALLS ,RENSSELAER,Capital District,35 ,35 ,0 ,35 ,0 ,0 ,0 ,0 ,35 ,35 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35 ,56,63%
490601,LANSINGBURGH  ,RENSSELAER,Capital District,137 ,137 ,0 ,101 ,0 ,0 ,0 ,24 ,77 ,101 ,0 ,0 ,0 ,36 ,0 ,36 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,113 ,99,100%
490804,WYNANTSKILL   ,RENSSELAER,Capital District,30 ,30 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,30 ,30 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,30 ,39,77%
491200,RENSSELAER    ,RENSSELAER,Capital District,67 ,67 ,0 ,49 ,0 ,0 ,0 ,13 ,36 ,49 ,0 ,0 ,0 ,18 ,0 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54 ,70,77%
491302,AVERILL PARK  ,RENSSELAER,Capital District,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,153,12%
491401,HOOSIC VALLEY ,RENSSELAER,Capital District,32 ,32 ,0 ,32 ,0 ,0 ,0 ,0 ,32 ,32 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,45,71%
491501,SCHODACK      ,RENSSELAER,Capital District,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,41,44%
491700,TROY          ,RENSSELAER,Capital District,317 ,317 ,0 ,317 ,0 ,0 ,0 ,105 ,212 ,317 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,212 ,266,80%
500101,CLARKSTOWN    ,ROCKLAND,Hudson Valley,240 ,194 ,46 ,119 ,0 ,46 ,46 ,0 ,73 ,73 ,0 ,121 ,121 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,194 ,508,47%
500108,NANUET        ,ROCKLAND,Hudson Valley,62 ,18 ,44 ,44 ,0 ,44 ,44 ,0 ,0 ,0 ,0 ,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,44 ,18 ,110,56%
500201,HAVERSTRAW-ST ,ROCKLAND,Hudson Valley,353 ,154 ,199 ,330 ,0 ,199 ,199 ,0 ,131 ,131 ,60 ,0 ,0 ,15 ,0 ,15 ,0 ,0 ,8 ,60 ,68 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,199 ,146 ,379,91%
500301,S. ORANGETOWN ,ROCKLAND,Hudson Valley,106 ,30 ,76 ,76 ,0 ,76 ,76 ,0 ,0 ,0 ,0 ,0 ,0 ,30 ,0 ,30 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,76 ,30 ,119,89%
500304,NYACK         ,ROCKLAND,Hudson Valley,78 ,27 ,51 ,53 ,0 ,51 ,51 ,0 ,2 ,2 ,0 ,15 ,15 ,10 ,0 ,10 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,51 ,27 ,211,37%
500308,PEARL RIVER   ,ROCKLAND,Hudson Valley,47 ,24 ,23 ,26 ,0 ,23 ,23 ,0 ,3 ,3 ,0 ,21 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,24 ,156,30%
500401,RAMAPO (Suffern),ROCKLAND,Hudson Valley,149 ,53 ,96 ,96 ,0 ,96 ,96 ,0 ,0 ,0 ,0 ,33 ,33 ,20 ,0 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,96 ,53 ,499,30%
500402,EAST RAMAPO   ,ROCKLAND,Hudson Valley,"2,152 ",726 ,"1,426 ","2,112 ",2 ,"1,424 ","1,426 ",1 ,685 ,686 ,141 ,0 ,0 ,0 ,141 ,141 ,40 ,40 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,"1,424 ",725 ,3072,70%
510101,BRASHER FALLS ,SAINT LAWRENCE,North Country,42 ,19 ,23 ,42 ,0 ,23 ,23 ,0 ,19 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,23 ,19 ,46,91%
510201,CANTON        ,SAINT LAWRENCE,North Country,60 ,0 ,60 ,60 ,0 ,60 ,60 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,60 ,0 ,64,94%
510401,CLIFTON FINE  ,SAINT LAWRENCE,North Country,14 ,14 ,0 ,14 ,0 ,0 ,0 ,0 ,14 ,14 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,15,93%
510501,COLTON PIERREP,SAINT LAWRENCE,North Country,21 ,0 ,21 ,21 ,0 ,21 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,0 ,22,95%
511101,GOUVERNEUR    ,SAINT LAWRENCE,North Country,73 ,62 ,11 ,73 ,0 ,11 ,11 ,0 ,62 ,62 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,62 ,76,96%
511201,HAMMOND       ,SAINT LAWRENCE,North Country,17 ,17 ,0 ,17 ,0 ,0 ,0 ,0 ,17 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,13,100%
511301,HERMON DEKALB ,SAINT LAWRENCE,North Country,30 ,30 ,0 ,30 ,0 ,0 ,0 ,0 ,30 ,30 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,30 ,28,100%
511602,LISBON        ,SAINT LAWRENCE,North Country,32 ,0 ,32 ,32 ,0 ,32 ,32 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,0 ,39,82%
511901,MADRID WADDING,SAINT LAWRENCE,North Country,35 ,0 ,35 ,35 ,0 ,35 ,35 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,35 ,0 ,34,100%
512001,MASSENA       ,SAINT LAWRENCE,North Country,98 ,98 ,0 ,24 ,0 ,0 ,0 ,1 ,23 ,24 ,0 ,74 ,74 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,97 ,153,63%
512101,MORRISTOWN    ,SAINT LAWRENCE,North Country,20 ,20 ,0 ,20 ,0 ,0 ,0 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,20,100%
512201,NORWOOD NORFOL,SAINT LAWRENCE,North Country,38 ,37 ,1 ,38 ,0 ,1 ,1 ,0 ,37 ,37 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,37 ,36,100%
512300,OGDENSBURG    ,SAINT LAWRENCE,North Country,60 ,60 ,0 ,60 ,0 ,0 ,0 ,0 ,60 ,60 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,60 ,96,63%
512404,HEUVELTON     ,SAINT LAWRENCE,North Country,34 ,0 ,34 ,34 ,0 ,34 ,34 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,34 ,0 ,32,100%
512501,PARISHVILLE   ,SAINT LAWRENCE,North Country,13 ,0 ,13 ,13 ,0 ,13 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,13 ,0 ,14,93%
512902,POTSDAM       ,SAINT LAWRENCE,North Country,78 ,1 ,77 ,78 ,0 ,77 ,77 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,77 ,1 ,76,100%
513102,EDWARDS-KNOX  ,SAINT LAWRENCE,North Country,38 ,38 ,0 ,38 ,0 ,0 ,0 ,0 ,38 ,38 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,38 ,28,100%
520101,BURNT HILLS   ,SARATOGA,Capital District,19 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,192,10%
520302,SHENENDEHOWA  ,SARATOGA,Capital District,149 ,149 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,149 ,149 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,149 ,481,31%
520401,CORINTH       ,SARATOGA,Capital District,45 ,45 ,0 ,2 ,0 ,0 ,0 ,0 ,2 ,2 ,0 ,43 ,43 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45 ,58,78%
520601,EDINBURG      ,SARATOGA,Capital District,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,9,0%
520701,GALWAY        ,SARATOGA,Capital District,45 ,45 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45 ,45 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,45 ,56,80%
521200,MECHANICVILLE ,SARATOGA,Capital District,33 ,33 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,33 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,89,37%
521301,BALLSTON SPA  ,SARATOGA,Capital District,67 ,53 ,14 ,63 ,0 ,14 ,14 ,0 ,49 ,49 ,0 ,4 ,4 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,14 ,53 ,243,28%
521401,S. GLENS FALLS,SARATOGA,Capital District,110 ,110 ,0 ,110 ,0 ,0 ,0 ,0 ,110 ,110 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,110 ,157,70%
521701,SCHUYLERVILLE ,SARATOGA,Capital District,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,70,0%
521800,SARATOGA SPRIN,SARATOGA,Capital District,87 ,54 ,33 ,81 ,0 ,33 ,33 ,0 ,48 ,48 ,0 ,6 ,6 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,33 ,54 ,290,30%
522001,STILLWATER    ,SARATOGA,Capital District,27 ,0 ,27 ,27 ,0 ,27 ,27 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27 ,0 ,63,43%
522101,WATERFORD     ,SARATOGA,Capital District,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,79,25%
530101,DUANESBURG    ,SCHENECTADY,Capital District,27 ,27 ,0 ,27 ,0 ,0 ,0 ,0 ,27 ,27 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,27 ,44,61%
530202,SCOTIA GLENVIL,SCHENECTADY,Capital District,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,137,0%
530301,NISKAYUNA     ,SCHENECTADY,Capital District,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,255,0%
530501,SCHALMONT     ,SCHENECTADY,Capital District,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,114,0%
530515,MOHONASEN     ,SCHENECTADY,Capital District,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,162,0%
530600,SCHENECTADY   ,SCHENECTADY,Capital District,483 ,477 ,6 ,483 ,0 ,6 ,6 ,35 ,442 ,477 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,6 ,442 ,436,100%
540801,GILBOA CONESVI,SCHOHARIE,Mohawk Valley,11 ,11 ,0 ,11 ,0 ,0 ,0 ,0 ,11 ,11 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,11 ,10,100%
540901,JEFFERSON     ,SCHOHARIE,Mohawk Valley,7 ,0 ,7 ,7 ,0 ,7 ,7 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,7 ,0 ,8,88%
541001,MIDDLEBURGH   ,SCHOHARIE,Mohawk Valley,45 ,13 ,32 ,45 ,0 ,32 ,32 ,13 ,0 ,13 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,32 ,0 ,37,86%
541102,COBLESKL-RICHM,SCHOHARIE,Mohawk Valley,72 ,72 ,0 ,72 ,0 ,0 ,0 ,12 ,60 ,72 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,60 ,84,71%
541201,SCHOHARIE     ,SCHOHARIE,Mohawk Valley,54 ,54 ,0 ,54 ,0 ,0 ,0 ,0 ,54 ,54 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,54 ,56,96%
541401,SHARON SPRINGS,SCHOHARIE,Mohawk Valley,19 ,0 ,19 ,19 ,0 ,19 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,0 ,21,90%
550101,ODESSA MONTOUR,SCHUYLER,Southern Tier,86 ,86 ,0 ,86 ,0 ,0 ,0 ,43 ,43 ,86 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,43 ,45,96%
550301,WATKINS GLEN  ,SCHUYLER,Southern Tier,65 ,49 ,16 ,57 ,0 ,16 ,16 ,0 ,41 ,41 ,39 ,0 ,0 ,8 ,39 ,47 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,49 ,55,100%
560501,SOUTH SENECA  ,SENECA,Finger Lakes,46 ,46 ,0 ,46 ,0 ,0 ,0 ,0 ,46 ,46 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,32,100%
560603,ROMULUS       ,SENECA,Finger Lakes,33 ,21 ,12 ,33 ,12 ,0 ,12 ,0 ,21 ,21 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,21 ,23,91%
560701,SENECA FALLS  ,SENECA,Finger Lakes,95 ,80 ,15 ,44 ,13 ,2 ,15 ,13 ,16 ,29 ,0 ,0 ,0 ,0 ,0 ,0 ,51 ,51 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,2 ,67 ,63,100%
561006,WATERLOO CENT ,SENECA,Finger Lakes,73 ,73 ,0 ,37 ,0 ,0 ,0 ,0 ,37 ,37 ,0 ,0 ,0 ,0 ,0 ,0 ,36 ,36 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,73 ,79,92%
570101,ADDISON       ,STEUBEN,Southern Tier,115 ,115 ,0 ,115 ,0 ,0 ,0 ,46 ,69 ,115 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,69 ,70,99%
570201,AVOCA         ,STEUBEN,Southern Tier,20 ,20 ,0 ,20 ,0 ,0 ,0 ,0 ,20 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,20 ,23,87%
570302,BATH          ,STEUBEN,Southern Tier,120 ,120 ,0 ,120 ,0 ,0 ,0 ,33 ,87 ,120 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,87 ,92,95%
570401,BRADFORD      ,STEUBEN,Southern Tier,16 ,16 ,0 ,16 ,0 ,0 ,0 ,0 ,16 ,16 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,16 ,14,100%
570603,CAMPBELL-SAVON,STEUBEN,Southern Tier,46 ,46 ,0 ,46 ,0 ,0 ,0 ,0 ,46 ,46 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,46,100%
571000,CORNING       ,STEUBEN,Southern Tier,71 ,71 ,0 ,32 ,0 ,0 ,0 ,0 ,32 ,32 ,0 ,39 ,39 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,71 ,290,24%
571502,CANISTEO-GREEN,STEUBEN,Southern Tier,46 ,46 ,0 ,46 ,0 ,0 ,0 ,0 ,46 ,46 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,57,81%
571800,HORNELL       ,STEUBEN,Southern Tier,137 ,137 ,0 ,137 ,0 ,0 ,0 ,56 ,81 ,137 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,81 ,91,89%
571901,ARKPORT       ,STEUBEN,Southern Tier,19 ,19 ,0 ,19 ,0 ,0 ,0 ,0 ,19 ,19 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,21,90%
572301,PRATTSBURG    ,STEUBEN,Southern Tier,17 ,17 ,0 ,17 ,0 ,0 ,0 ,0 ,17 ,17 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,17 ,15,100%
572702,JASPER-TRPSBRG,STEUBEN,Southern Tier,20 ,20 ,0 ,20 ,0 ,0 ,0 ,1 ,19 ,20 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,19 ,26,73%
572901,HAMMONDSPORT  ,STEUBEN,Southern Tier,18 ,18 ,0 ,18 ,0 ,0 ,0 ,0 ,18 ,18 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,18 ,18,100%
573002,WAYLAND-COHOCT,STEUBEN,Southern Tier,103 ,103 ,0 ,88 ,0 ,0 ,0 ,33 ,55 ,88 ,0 ,0 ,0 ,0 ,0 ,0 ,15 ,15 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,70 ,65,100%
580101,BABYLON       ,SUFFOLK,Long Island,46 ,46 ,0 ,17 ,0 ,0 ,0 ,0 ,17 ,17 ,0 ,29 ,29 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,46 ,86,53%
580102,WEST BABYLON  ,SUFFOLK,Long Island,135 ,135 ,0 ,57 ,0 ,0 ,0 ,0 ,57 ,57 ,0 ,78 ,78 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,135 ,181,75%
580103,LOCKPORT (N. Babylon),SUFFOLK,Long Island,140 ,140 ,0 ,45 ,0 ,0 ,0 ,0 ,45 ,45 ,0 ,95 ,95 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,140 ,245,57%
580104,LINDENHURST   ,SUFFOLK,Long Island,190 ,190 ,0 ,72 ,0 ,0 ,0 ,0 ,72 ,72 ,0 ,118 ,118 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,190 ,348,55%
580105,COPIAGUE      ,SUFFOLK,Long Island,184 ,184 ,0 ,184 ,0 ,0 ,0 ,0 ,184 ,184 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,184 ,210,88%
580106,AMITYVILLE    ,SUFFOLK,Long Island,131 ,131 ,0 ,131 ,0 ,0 ,0 ,0 ,131 ,131 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,131 ,146,90%
580107,DEER PARK     ,SUFFOLK,Long Island,156 ,0 ,156 ,156 ,0 ,156 ,156 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,156 ,0 ,242,64%
580109,WYANDANCH     ,SUFFOLK,Long Island,110 ,110 ,0 ,110 ,0 ,0 ,0 ,1 ,109 ,110 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,109 ,140,78%
